Date,Open,High,Low,Close,Adj Close,Volume
2004-04-20,1.587037,1.616666,1.574074,1.592592,1.056025,39448560
2004-04-21,1.601851,1.612962,1.570370,1.577777,1.046202,39105190
2004-04-22,1.577777,1.601851,1.570370,1.588888,1.053569,42188720
2004-04-23,1.588888,1.601851,1.572222,1.579629,1.047429,33483753
2004-04-26,1.575925,1.600000,1.570370,1.598148,1.059709,33671019
2004-04-27,1.598148,1.644444,1.592592,1.625925,1.078128,77317021
2004-04-28,1.616666,1.616666,1.481481,1.483333,0.983577,167400027
2004-04-29,1.461111,1.474074,1.379629,1.390740,0.922180,161110501
2004-04-30,1.388888,1.435185,1.383333,1.424074,0.944283,64620066
2004-05-03,null,null,null,null,null,null
2004-05-04,null,null,null,null,null,null
2004-05-05,null,null,null,null,null,null
2004-05-06,null,null,null,null,null,null
2004-05-07,null,null,null,null,null,null
2004-05-10,1.420370,1.424074,1.351851,1.364814,0.904989,43251462
2004-05-11,1.362962,1.400000,1.353703,1.387037,0.919725,29839951
2004-05-12,1.388888,1.435185,1.387037,1.425925,0.945511,30047230
2004-05-13,1.425925,1.427777,1.403703,1.414814,0.938143,25160738
2004-05-14,1.425925,1.431481,1.398148,1.407407,0.933232,26053077
2004-05-17,1.398148,1.435185,1.396296,1.405555,0.932004,33831102
2004-05-18,1.416666,1.416666,1.374074,1.409259,0.934459,34588776
2004-05-19,1.412962,1.448148,1.403703,1.431481,0.949195,46933619
2004-05-20,1.431481,1.455555,1.400000,1.405555,0.932004,58172347
2004-05-21,1.401851,1.424074,1.398148,1.418518,0.940599,26018733
2004-05-24,1.425925,1.435185,1.412962,1.414814,0.938143,23952823
2004-05-25,1.416666,1.425925,1.351851,1.355555,0.898849,80345941
2004-05-26,1.336111,1.372222,1.333333,1.372222,0.919320,29389510
2004-05-27,1.375000,1.419444,1.361111,1.413888,0.947234,47217726
2004-05-28,1.413888,1.413888,1.388888,1.397222,0.936069,23431410
2004-05-31,1.402777,1.413888,1.394444,1.402777,0.939790,14873439
2004-06-01,1.405555,1.422222,1.402777,1.416666,0.949095,30765938
2004-06-02,1.416666,1.425000,1.383333,1.397222,0.936069,32797180
2004-06-03,1.394444,1.394444,1.375000,1.377777,0.923042,15625843
2004-06-04,1.377777,1.391666,1.369444,1.386111,0.928625,13667583
2004-06-07,1.386111,1.388888,1.366666,1.375000,0.921181,17057768
2004-06-08,1.375000,1.383333,1.363888,1.377777,0.923042,22678696
2004-06-09,1.377777,1.377777,1.341666,1.350000,0.904433,29964632
2004-06-10,1.350000,1.361111,1.338888,1.355555,0.908154,15142492
2004-06-11,1.355555,1.391666,1.352777,1.358333,0.910015,32943380
2004-06-14,1.347222,1.361111,1.327777,1.341666,0.898849,22402918
2004-06-15,1.347222,1.372222,1.330555,1.366666,0.915598,13866433
2004-06-16,1.380555,1.386111,1.361111,1.363888,0.913737,19675479
2004-06-17,1.366666,1.375000,1.291666,1.305555,0.874656,26191627
2004-06-18,1.305555,1.313888,1.250000,1.272222,0.852325,42124204
2004-06-21,1.272222,1.291666,1.266666,1.288888,0.863490,7557163
2004-06-22,1.294444,1.333333,1.272222,1.325000,0.887684,25417425
2004-06-23,1.316666,1.333333,1.297222,1.305555,0.874656,16571217
2004-06-24,1.305555,1.338888,1.305555,1.316666,0.882100,20118956
2004-06-25,1.313888,1.333333,1.297222,1.300000,0.870935,10833588
2004-06-28,1.300000,1.327777,1.288888,1.305555,0.874656,15006060
2004-06-29,1.308333,1.350000,1.291666,1.347222,0.902572,35975984
2004-06-30,1.347222,1.375000,1.333333,1.350000,0.904433,37652468
2004-07-01,1.347222,1.405555,1.341666,1.400000,0.937930,51219327
2004-07-02,1.400000,1.422222,1.383333,1.416666,0.949095,40890812
2004-07-05,1.430555,1.430555,1.405555,1.416666,0.949095,17205170
2004-07-06,1.419444,1.463888,1.416666,1.433333,0.960262,45216450
2004-07-07,1.430555,1.444444,1.416666,1.419444,0.950957,19802160
2004-07-08,1.416666,1.422222,1.391666,1.419444,0.950957,19820671
2004-07-09,1.422222,1.430555,1.402777,1.411111,0.945374,12455755
2004-07-12,1.411111,1.411111,1.377777,1.383333,0.926764,22210502
2004-07-13,1.377777,1.405555,1.375000,1.397222,0.936069,11224026
2004-07-14,1.397222,1.419444,1.383333,1.416666,0.949095,19581897
2004-07-15,1.411111,1.458333,1.391666,1.452777,0.973288,38191856
2004-07-16,1.455555,1.513888,1.452777,1.497222,1.003064,77053640
2004-07-19,1.497222,1.513888,1.477777,1.500000,1.004925,35847316
2004-07-20,1.500000,1.500000,1.466666,1.472222,0.986315,36743630
2004-07-21,1.472222,1.491666,1.466666,1.475000,0.988176,14468976
2004-07-22,1.483333,1.483333,1.425000,1.427777,0.956539,39284924
2004-07-23,1.427777,1.436111,1.394444,1.436111,0.962123,35140622
2004-07-26,1.436111,1.452777,1.402777,1.450000,0.971428,17969245
2004-07-27,1.447222,1.475000,1.436111,1.458333,0.977010,21434569
2004-07-28,1.455555,1.472222,1.438888,1.450000,0.971428,20976879
2004-07-29,1.458333,1.505555,1.447222,1.502777,1.006785,46331719
2004-07-30,1.502777,1.505555,1.475000,1.486111,0.995620,43027794
2004-08-02,1.480555,1.486111,1.458333,1.469444,0.984454,18031406
2004-08-03,1.469444,1.480555,1.422222,1.436111,0.962123,22408851
2004-08-04,1.430555,1.527777,1.427777,1.480555,0.991898,35860780
2004-08-05,1.480555,1.486111,1.463888,1.466666,0.982593,20254856
2004-08-06,1.472222,1.491666,1.452777,1.472222,0.986315,14768348
2004-08-09,1.472222,1.502777,1.472222,1.500000,1.004925,25990452
2004-08-10,1.494444,1.522222,1.491666,1.519444,1.017952,29480414
2004-08-11,1.519444,1.525000,1.500000,1.505555,1.008647,39873636
2004-08-12,1.486111,1.505555,1.483333,1.486111,0.995620,18504932
2004-08-13,1.486111,1.533333,1.477777,1.527777,1.023534,38610972
2004-08-16,1.541666,1.572222,1.525000,1.552777,1.040283,60641823
2004-08-17,1.552777,1.561111,1.525000,1.555555,1.042144,19821114
2004-08-18,1.555555,1.566666,1.525000,1.527777,1.023534,47160334
2004-08-19,1.527777,1.536111,1.502777,1.525000,1.021674,24266808
2004-08-20,1.525000,1.566666,1.513888,1.552777,1.040283,33081343
2004-08-23,1.552777,1.569444,1.525000,1.525000,1.021674,22464428
2004-08-24,1.522222,1.533333,1.494444,1.500000,1.004925,41672224
2004-08-25,1.497222,1.527777,1.488888,1.516666,1.016091,19638100
2004-08-26,1.513888,1.527777,1.494444,1.494444,1.001203,20160360
2004-08-27,1.494444,1.502777,1.344444,1.358333,0.910015,163969142
2004-08-30,1.350000,1.383333,1.313888,1.350000,0.904433,41982732
2004-08-31,1.375000,1.416666,1.372222,1.394444,0.934208,45108759
2004-09-01,1.397222,1.400000,1.369444,1.380555,0.924903,21891772
2004-09-02,1.388888,1.405555,1.375000,1.405555,0.941652,18346370
2004-09-03,1.405555,1.405555,1.380555,1.386111,0.928625,13147117
2004-09-06,1.386111,1.394444,1.375000,1.386111,0.928625,5916960
2004-09-07,1.386111,1.386111,1.361111,1.375000,0.921181,10990796
2004-09-08,1.377777,1.386111,1.347222,1.355555,0.908154,18743511
2004-09-09,1.355555,1.363888,1.300000,1.319444,0.883961,28324476
2004-09-10,1.319444,1.341666,1.305555,1.338888,0.896988,18974304
2004-09-13,1.338888,1.347222,1.316666,1.333333,0.893266,10581638
2004-09-14,1.333333,1.388888,1.327777,1.383333,0.926764,35066300
2004-09-15,1.386111,1.477777,1.375000,1.450000,0.971428,54935906
2004-09-16,1.450000,1.480555,1.430555,1.441666,0.965844,39983047
2004-09-17,1.441666,1.527777,1.438888,1.525000,1.021674,100306432
2004-09-20,1.536111,1.558333,1.516666,1.550000,1.038423,93458844
2004-09-21,1.555555,1.563888,1.513888,1.525000,1.021674,81842220
2004-09-22,1.513888,1.519444,1.452777,1.461111,0.978871,81239004
2004-09-23,1.461111,1.522222,1.450000,1.519444,1.017952,55440295
2004-09-24,1.552777,1.572222,1.491666,1.494444,1.001203,153210114
2004-09-27,1.500000,1.544444,1.491666,1.500000,1.004925,31755916
2004-09-28,1.508333,1.519444,1.472222,1.500000,1.004925,21701667
2004-09-29,1.500000,1.533333,1.486111,1.502777,1.006785,34613424
2004-09-30,1.505555,1.522222,1.488888,1.505555,1.008647,36316681
2004-10-01,null,null,null,null,null,null
2004-10-04,null,null,null,null,null,null
2004-10-05,null,null,null,null,null,null
2004-10-06,null,null,null,null,null,null
2004-10-07,null,null,null,null,null,null
2004-10-08,1.505555,1.555555,1.466666,1.544444,1.034700,42146586
2004-10-11,1.544444,1.569444,1.530555,1.538888,1.030978,95047290
2004-10-12,1.536111,1.630555,1.527777,1.608333,1.077503,216312710
2004-10-13,1.613888,1.625000,1.580555,1.608333,1.077503,90733996
2004-10-14,1.611111,1.611111,1.544444,1.575000,1.055171,95460105
2004-10-15,1.569444,1.583333,1.511111,1.547222,1.036562,51703272
2004-10-18,1.527777,1.555555,1.508333,1.516666,1.016091,58817790
2004-10-19,1.527777,1.569444,1.527777,1.561111,1.045866,42940000
2004-10-20,1.555555,1.586111,1.533333,1.583333,1.060754,27422161
2004-10-21,1.583333,1.602777,1.566666,1.583333,1.060754,30197512
2004-10-22,1.583333,1.613888,1.563888,1.608333,1.077503,45734817
2004-10-25,1.619444,1.625000,1.522222,1.527777,1.023534,92597324
2004-10-26,1.527777,1.591666,1.525000,1.583333,1.060754,48670300
2004-10-27,1.577777,1.577777,1.463888,1.516666,1.016091,140084604
2004-10-28,1.500000,1.536111,1.500000,1.505555,1.008647,39060788
2004-10-29,1.419444,1.436111,1.375000,1.388888,0.930486,330152691
2004-11-01,1.388888,1.402777,1.350000,1.400000,0.937930,115270610
2004-11-02,1.397222,1.400000,1.375000,1.397222,0.936069,25455837
2004-11-03,1.397222,1.411111,1.375000,1.408333,0.943513,34540020
2004-11-04,1.413888,1.422222,1.377777,1.388888,0.930486,65061064
2004-11-05,1.391666,1.400000,1.375000,1.380555,0.924903,15048259
2004-11-08,1.380555,1.391666,1.352777,1.377777,0.923042,14399488
2004-11-09,1.388888,1.405555,1.380555,1.388888,0.930486,19892106
2004-11-10,1.397222,1.450000,1.386111,1.444444,0.967705,57826213
2004-11-11,1.444444,1.461111,1.416666,1.419444,0.950957,33509520
2004-11-12,1.405555,1.444444,1.405555,1.430555,0.958400,18407984
2004-11-15,1.444444,1.447222,1.405555,1.430555,0.958400,28727762
2004-11-16,1.430555,1.436111,1.413888,1.430555,0.958400,16279570
2004-11-17,1.430555,1.430555,1.408333,1.408333,0.943513,17672274
2004-11-18,1.402777,1.425000,1.397222,1.413888,0.947234,15013328
2004-11-19,1.405555,1.436111,1.405555,1.430555,0.958400,21885069
2004-11-22,1.430555,1.452777,1.427777,1.447222,0.969566,26399664
2004-11-23,1.450000,1.452777,1.430555,1.436111,0.962123,17501187
2004-11-24,1.436111,1.452777,1.436111,1.444444,0.967705,20974107
2004-11-25,1.441666,1.455555,1.430555,1.433333,0.960262,15078963
2004-11-26,1.433333,1.438888,1.419444,1.430555,0.958400,7934040
2004-11-29,1.422222,1.436111,1.388888,1.422222,0.952818,13888069
2004-11-30,1.419444,1.430555,1.411111,1.422222,0.952818,7385760
2004-12-01,1.422222,1.433333,1.416666,1.419444,0.950957,7458854
2004-12-02,1.416666,1.422222,1.397222,1.402777,0.939790,16885864
2004-12-03,1.419444,1.419444,1.400000,1.411111,0.945374,6383307
2004-12-06,1.430555,1.430555,1.388888,1.394444,0.934208,16560554
2004-12-07,1.400000,1.402777,1.383333,1.388888,0.930486,11152497
2004-12-08,1.391666,1.402777,1.361111,1.363888,0.913737,18828979
2004-12-09,1.361111,1.402777,1.358333,1.377777,0.923042,35354314
2004-12-10,1.388888,1.405555,1.375000,1.402777,0.939790,30412789
2004-12-13,1.388888,1.402777,1.377777,1.388888,0.930486,12304180
2004-12-14,1.388888,1.402777,1.386111,1.391666,0.932347,11757420
2004-12-15,1.400000,1.400000,1.383333,1.388888,0.930486,12871054
2004-12-16,1.386111,1.422222,1.383333,1.411111,0.945374,25571282
2004-12-17,1.411111,1.425000,1.400000,1.411111,0.945374,26248086
2004-12-20,1.413888,1.413888,1.366666,1.369444,0.917459,24719155
2004-12-21,1.369444,1.397222,1.369444,1.377777,0.923042,18281574
2004-12-22,1.383333,1.419444,1.380555,1.413888,0.947234,18539067
2004-12-23,1.416666,1.419444,1.400000,1.405555,0.941652,15453482
2004-12-24,1.402777,1.419444,1.397222,1.408333,0.943513,7338787
2004-12-27,1.413888,1.425000,1.405555,1.411111,0.945374,16138746
2004-12-28,1.405555,1.419444,1.394444,1.416666,0.949095,20339647
2004-12-29,1.416666,1.447222,1.405555,1.441666,0.965844,46223575
2004-12-30,1.436111,1.469444,1.427777,1.458333,0.977010,44411482
2004-12-31,1.458333,1.469444,1.444444,1.461111,0.978871,47974064
2005-01-03,null,null,null,null,null,null
2005-01-04,1.450000,1.475000,1.436111,1.463888,0.980732,37273719
2005-01-05,1.458333,1.519444,1.455555,1.516666,1.016091,63323474
2005-01-06,1.516666,1.516666,1.483333,1.508333,1.010508,66317684
2005-01-07,1.502777,1.555555,1.494444,1.522222,1.019813,63800128
2005-01-10,1.522222,1.541666,1.508333,1.513888,1.014229,25524694
2005-01-11,1.516666,1.533333,1.511111,1.530555,1.025395,21383197
2005-01-12,1.541666,1.544444,1.505555,1.536111,1.029118,27055998
2005-01-13,1.530555,1.552777,1.525000,1.547222,1.036562,32974632
2005-01-14,1.547222,1.555555,1.511111,1.519444,1.017952,30183321
2005-01-17,1.508333,1.522222,1.494444,1.511111,1.012369,35812386
2005-01-18,1.502777,1.527777,1.497222,1.516666,1.016091,20260278
2005-01-19,1.513888,1.530555,1.488888,1.494444,1.001203,16191781
2005-01-20,1.488888,1.522222,1.480555,1.505555,1.008647,20353122
2005-01-21,1.505555,1.580555,1.505555,1.569444,1.051449,65096816
2005-01-24,1.583333,1.613888,1.561111,1.600000,1.071920,68731621
2005-01-25,1.597222,1.611111,1.572222,1.600000,1.071920,43247800
2005-01-26,1.597222,1.602777,1.555555,1.577777,1.057032,44506414
2005-01-27,1.558333,1.597222,1.555555,1.569444,1.051449,28735254
2005-01-28,1.569444,1.586111,1.561111,1.572222,1.053311,21296628
2005-01-31,1.569444,1.588888,1.552777,1.577777,1.057032,19167886
2005-02-01,1.583333,1.602777,1.563888,1.586111,1.062615,22012149
2005-02-02,1.594444,1.661111,1.588888,1.655555,1.109139,73110402
2005-02-03,1.655555,1.700000,1.633333,1.638888,1.097973,86534355
2005-02-04,1.633333,1.700000,1.630555,1.691666,1.133332,71514781
2005-02-07,null,null,null,null,null,null
2005-02-08,null,null,null,null,null,null
2005-02-09,null,null,null,null,null,null
2005-02-10,null,null,null,null,null,null
2005-02-11,null,null,null,null,null,null
2005-02-14,null,null,null,null,null,null
2005-02-15,null,null,null,null,null,null
2005-02-16,1.708333,1.741666,1.700000,1.711111,1.146359,68330156
2005-02-17,1.722222,1.722222,1.663888,1.680555,1.125888,48622964
2005-02-18,1.675000,1.697222,1.625000,1.638888,1.097973,59187978
2005-02-21,1.644444,1.680555,1.638888,1.675000,1.122166,44213356
2005-02-22,1.666666,1.705555,1.666666,1.691666,1.133332,52971649
2005-02-23,1.694444,1.700000,1.661111,1.672222,1.120305,54542883
2005-02-24,1.669444,1.669444,1.608333,1.650000,1.105417,72643114
2005-02-25,1.650000,1.686111,1.638888,1.641666,1.099834,67367714
2005-02-28,1.638888,1.655555,1.577777,1.583333,1.060754,110095268
2005-03-01,1.583333,1.611111,1.577777,1.591666,1.066337,48810405
2005-03-02,1.594444,1.602777,1.541666,1.566666,1.049588,52502875
2005-03-03,null,null,null,null,null,null
2005-03-04,null,null,null,null,null,null
2005-03-07,1.588888,1.630555,1.588888,1.619444,1.084947,56422357
2005-03-08,1.638888,1.638888,1.580555,1.611111,1.079364,80028122
2005-03-09,1.611111,1.650000,1.611111,1.622222,1.086808,91782158
2005-03-10,1.622222,1.652777,1.602777,1.616666,1.083085,54215352
2005-03-11,1.616666,1.619444,1.586111,1.597222,1.070059,37461236
2005-03-14,1.600000,1.605555,1.550000,1.577777,1.057032,62707183
2005-03-15,1.577777,1.588888,1.552777,1.558333,1.044005,40579610
2005-03-16,1.558333,1.569444,1.513888,1.525000,1.021674,52129098
2005-03-17,1.472222,1.500000,1.447222,1.463888,0.980732,162077929
2005-03-18,1.444444,1.522222,1.444444,1.508333,1.010508,49877982
2005-03-21,1.502777,1.530555,1.486111,1.519444,1.017952,42969535
2005-03-22,1.527777,1.575000,1.513888,1.536111,1.029118,76665204
2005-03-23,1.541666,1.605555,1.536111,1.575000,1.055171,75020457
2005-03-24,1.575000,1.586111,1.533333,1.563888,1.047727,29704608
2005-03-25,1.563888,1.588888,1.552777,1.563888,1.047727,29429478
2005-03-28,1.563888,1.575000,1.538888,1.547222,1.036562,28392300
2005-03-29,1.552777,1.561111,1.527777,1.533333,1.027256,25245835
2005-03-30,1.527777,1.558333,1.519444,1.533333,1.027256,34072570
2005-03-31,1.527777,1.541666,1.505555,1.533333,1.027256,21864438
2005-04-01,1.536111,1.611111,1.530555,1.580555,1.058893,72914382
2005-04-04,1.566666,1.600000,1.536111,1.561111,1.045866,41837443
2005-04-05,1.558333,1.569444,1.544444,1.555555,1.042144,30486650
2005-04-06,1.563888,1.605555,1.555555,1.602777,1.073781,82741921
2005-04-07,1.605555,1.652777,1.605555,1.616666,1.083085,83944429
2005-04-08,1.616666,1.625000,1.583333,1.619444,1.084947,56885680
2005-04-11,1.616666,1.616666,1.575000,1.583333,1.060754,44551944
2005-04-12,1.583333,1.608333,1.577777,1.591666,1.066337,25041394
2005-04-13,1.611111,1.658333,1.594444,1.619444,1.084947,98284780
2005-04-14,1.633333,1.644444,1.613888,1.619444,1.084947,27434167
2005-04-15,1.619444,1.625000,1.600000,1.622222,1.086808,24671696
2005-04-18,1.622222,1.633333,1.608333,1.622222,1.086808,26399653
2005-04-19,1.622222,1.641666,1.608333,1.622222,1.086808,23474199
2005-04-20,1.622222,1.627777,1.552777,1.580555,1.058893,46461837
2005-04-21,1.569444,1.600000,1.538888,1.555555,1.042144,31797388
2005-04-22,1.550000,1.558333,1.525000,1.527777,1.023534,51247497
2005-04-25,1.544444,1.600000,1.541666,1.594444,1.068198,58243402
2005-04-26,1.597222,1.613888,1.563888,1.597222,1.070059,36102690
2005-04-27,1.597222,1.638888,1.588888,1.625000,1.088669,48114874
2005-04-28,1.616666,1.644444,1.608333,1.638888,1.097973,70339921
2005-04-29,null,null,null,null,null,null
2005-05-02,null,null,null,null,null,null
2005-05-03,null,null,null,null,null,null
2005-05-04,null,null,null,null,null,null
2005-05-05,null,null,null,null,null,null
2005-05-06,null,null,null,null,null,null
2005-05-09,1.638888,1.641666,1.583333,1.586111,1.062615,31576921
2005-05-10,1.583333,1.600000,1.555555,1.597222,1.070059,24778116
2005-05-11,1.597222,1.597222,1.508333,1.516666,1.016091,36449424
2005-05-12,1.513888,1.513888,1.447222,1.477777,0.990037,54637322
2005-05-13,1.472222,1.472222,1.330555,1.388888,0.930486,142750785
2005-05-16,1.361111,1.366666,1.333333,1.361111,0.911876,67849174
2005-05-17,1.361111,1.405555,1.350000,1.394444,0.934208,33089893
2005-05-18,1.394444,1.402777,1.361111,1.380555,0.924903,20860898
2005-05-19,1.383333,1.411111,1.363888,1.391666,0.932347,31281537
2005-05-20,1.394444,1.422222,1.388888,1.400000,0.937930,29700716
2005-05-23,1.394444,1.394444,1.358333,1.361111,0.911876,28668006
2005-05-24,1.361111,1.388888,1.344444,1.372222,0.919320,25128568
2005-05-25,1.369444,1.386111,1.358333,1.369444,0.917459,21064284
2005-05-26,1.375000,1.377777,1.355555,1.363888,0.913737,25828740
2005-05-27,1.363888,1.372222,1.286111,1.305555,0.874656,58861054
2005-05-30,1.305555,1.305555,1.258333,1.297222,0.869074,33368968
2005-05-31,1.297222,1.311111,1.280555,1.291666,0.865352,23940352
2005-06-01,1.291666,1.305555,1.266666,1.272222,0.852325,24705086
2005-06-02,1.272222,1.272222,1.183333,1.194444,0.800218,49960249
2005-06-03,1.188888,1.233333,1.172222,1.233333,0.826272,43409044
2005-06-06,1.233333,1.283333,1.219444,1.277777,0.856047,52169317
2005-06-07,1.277777,1.319444,1.261111,1.277777,0.856047,55113660
2005-06-08,1.388888,1.388888,1.277777,1.380555,0.924903,125237444
2005-06-09,1.380555,1.380555,1.336111,1.355555,0.908154,106767525
2005-06-10,1.352777,1.355555,1.277777,1.300000,0.870935,78650913
2005-06-13,1.300000,1.316666,1.291666,1.313888,0.880239,40308760
2005-06-14,1.319444,1.347222,1.316666,1.325000,0.887684,55070542
2005-06-15,1.319444,1.325000,1.297222,1.300000,0.870935,40699310
2005-06-16,1.302777,1.319444,1.297222,1.316666,0.882100,41410119
2005-06-17,1.316666,1.325000,1.297222,1.311111,0.878379,45110898
2005-06-20,1.311111,1.350000,1.297222,1.347222,0.902572,58498772
2005-06-21,1.350000,1.358333,1.316666,1.325000,0.887684,52382368
2005-06-22,1.322222,1.344444,1.322222,1.338888,0.896988,42949936
2005-06-23,1.341666,1.344444,1.322222,1.327777,0.889544,41574931
2005-06-24,1.327777,1.350000,1.327777,1.344444,0.900710,41262714
2005-06-27,1.375000,1.413888,1.355555,1.405555,0.941652,111644971
2005-06-28,1.402777,1.411111,1.372222,1.408333,0.943513,76145734
2005-06-29,1.375000,1.379166,1.345833,1.350000,0.932007,46124628
2005-06-30,1.341666,1.341666,1.304166,1.308333,0.903241,40383926
2005-07-01,1.308333,1.333333,1.308333,1.320833,0.911871,34312965
2005-07-04,1.320833,1.354166,1.300000,1.350000,0.932007,48568586
2005-07-05,1.345833,1.375000,1.337500,1.362500,0.940637,47460854
2005-07-06,1.358333,1.383333,1.341666,1.358333,0.937760,46756065
2005-07-07,1.358333,1.366666,1.350000,1.362500,0.940637,20714085
2005-07-08,1.345833,1.354166,1.329166,1.333333,0.920500,23542190
2005-07-11,1.345833,1.379166,1.312500,1.333333,0.920500,26103283
2005-07-12,1.325000,1.387500,1.312500,1.375000,0.949266,70667779
2005-07-13,1.375000,1.375000,1.345833,1.354166,0.934883,27822880
2005-07-14,1.354166,1.383333,1.345833,1.354166,0.934883,35060119
2005-07-15,1.354166,1.370833,1.345833,1.358333,0.937760,16234795
2005-07-18,1.358333,1.358333,1.316666,1.316666,0.908994,43471140
2005-07-19,1.316666,1.354166,1.312500,1.341666,0.926253,26299768
2005-07-20,1.341666,1.370833,1.337500,1.362500,0.940637,36748588
2005-07-21,1.362500,1.366666,1.345833,1.362500,0.940637,33458695
2005-07-22,1.400000,1.495833,1.379166,1.445833,0.998168,242806471
2005-07-25,1.445833,1.529166,1.433333,1.500000,1.035563,179466840
2005-07-26,1.500000,1.562500,1.479166,1.537500,1.061452,178800648
2005-07-27,1.541666,1.550000,1.512500,1.545833,1.067205,114154075
2005-07-28,1.545833,1.583333,1.533333,1.554166,1.072958,124250748
2005-07-29,1.550000,1.604166,1.541666,1.600000,1.104601,111585436
2005-08-01,1.616666,1.620833,1.512500,1.550000,1.070082,183860791
2005-08-02,1.541666,1.595833,1.520833,1.587500,1.095971,105879981
2005-08-03,1.587500,1.691666,1.579166,1.641666,1.133366,248606896
2005-08-04,1.641666,1.675000,1.616666,1.650000,1.139120,107383368
2005-08-05,1.650000,1.687500,1.641666,1.687500,1.165009,153621206
2005-08-08,1.691666,1.704166,1.658333,1.675000,1.156379,150210667
2005-08-09,1.675000,1.679166,1.616666,1.662500,1.147749,136023256
2005-08-10,1.658333,1.675000,1.629166,1.658333,1.144872,125847561
2005-08-11,1.658333,1.675000,1.637500,1.670833,1.153502,149018323
2005-08-12,1.666666,1.675000,1.545833,1.570833,1.084465,415744708
2005-08-15,1.562500,1.608333,1.525000,1.595833,1.101724,174464856
2005-08-16,1.591666,1.591666,1.533333,1.554166,1.072958,180460884
2005-08-17,1.541666,1.566666,1.512500,1.550000,1.070082,122877780
2005-08-18,1.554166,1.587500,1.500000,1.512500,1.044193,162651393
2005-08-19,1.512500,1.537500,1.491666,1.516666,1.047069,81288242
2005-08-22,1.516666,1.562500,1.504166,1.558333,1.075835,83049708
2005-08-23,1.562500,1.562500,1.529166,1.537500,1.061452,42632510
2005-08-24,1.541666,1.566666,1.533333,1.545833,1.067205,55941110
2005-08-25,1.545833,1.562500,1.529166,1.550000,1.070082,45543552
2005-08-26,1.550000,1.554166,1.508333,1.529166,1.055699,64880743
2005-08-29,1.525000,1.525000,1.479166,1.487500,1.026934,75086284
2005-08-30,1.483333,1.504166,1.483333,1.491666,1.029809,35368195
2005-08-31,1.495833,1.529166,1.466666,1.525000,1.052822,69113522
2005-09-01,1.520833,1.550000,1.504166,1.545833,1.067205,82979366
2005-09-02,1.545833,1.558333,1.529166,1.537500,1.061452,57244816
2005-09-05,1.533333,1.550000,1.529166,1.545833,1.067205,45941088
2005-09-06,1.550000,1.595833,1.533333,1.558333,1.075835,137866276
2005-09-07,1.554166,1.625000,1.541666,1.620833,1.118983,193509904
2005-09-08,1.620833,1.637500,1.579166,1.595833,1.101724,123025600
2005-09-09,1.595833,1.600000,1.562500,1.566666,1.081588,66630753
2005-09-12,1.566666,1.595833,1.562500,1.587500,1.095971,35906743
