Date,Open,High,Low,Close,Adj Close,Volume
2004-05-13,0.793812,0.817023,0.793812,0.812380,0.479725,38784275
2004-05-14,0.812380,0.816249,0.804643,0.810059,0.478355,30934939
2004-05-17,0.810059,0.825533,0.806191,0.816249,0.482010,19319163
2004-05-18,0.812380,0.830949,0.807738,0.817796,0.482924,18450850
2004-05-19,0.824759,0.825533,0.808512,0.818570,0.483381,17015015
2004-05-20,0.810833,0.830949,0.810833,0.819344,0.483838,21745090
2004-05-21,0.818570,0.835591,0.815475,0.828628,0.489320,23626849
2004-05-24,0.831723,0.839460,0.829402,0.834818,0.492976,23674866
2004-05-25,0.835591,0.835591,0.817023,0.823212,0.486122,23336361
2004-05-26,0.808512,0.827081,0.808512,0.821665,0.485208,18804994
2004-05-27,0.818570,0.843328,0.817023,0.838686,0.495260,35694806
2004-05-28,0.836365,0.841007,0.827854,0.835591,0.493432,12184940
2004-05-31,0.834818,0.843328,0.823986,0.837912,0.494803,14912019
2004-06-01,0.837912,0.852613,0.835591,0.850291,0.502113,26327160
2004-06-02,0.851065,0.870408,0.847970,0.856481,0.505768,46850492
2004-06-03,0.857255,0.858802,0.833270,0.837912,0.494803,25391703
2004-06-04,0.835591,0.870408,0.828628,0.853386,0.503940,50195617
2004-06-07,null,null,null,null,null,null
2004-06-08,0.829402,0.851839,0.822438,0.841781,0.497087,28012331
2004-06-09,0.836365,0.847970,0.822438,0.827854,0.488863,21563714
2004-06-10,0.823986,0.855707,0.819344,0.847970,0.500742,36099060
2004-06-11,0.847197,0.860349,0.843328,0.854160,0.504397,30387476
2004-06-14,0.854160,0.858028,0.832496,0.839460,0.495717,19808864
2004-06-15,0.835591,0.847197,0.820117,0.837139,0.494346,17504057
2004-06-16,0.837139,0.854934,0.834044,0.851839,0.503027,13039953
2004-06-17,0.847197,0.858802,0.837139,0.837912,0.494803,26413771
2004-06-18,0.835591,0.841781,0.773696,0.803096,0.474243,47350288
2004-06-21,0.800775,0.813154,0.789169,0.813154,0.480182,14778736
2004-06-22,0.813154,0.822438,0.812380,0.820117,0.484294,13017567
2004-06-23,0.819344,0.829402,0.812380,0.816249,0.482010,8539529
2004-06-24,0.816249,0.822438,0.814701,0.818570,0.483381,5747735
2004-06-25,0.815475,0.820117,0.800775,0.811607,0.479269,8247941
2004-06-28,0.800001,0.809286,0.793038,0.807738,0.476984,12633747
2004-06-29,0.806191,0.821665,0.806191,0.814701,0.481096,12653431
2004-06-30,0.789169,0.806964,0.785301,0.793038,0.483455,6169283
2004-07-01,0.796906,0.827081,0.789169,0.818570,0.499020,16103430
2004-07-02,0.820117,0.827854,0.812380,0.821665,0.500906,18451755
2004-07-05,0.821665,0.851065,0.820891,0.845649,0.515528,39187573
2004-07-06,0.844876,0.866539,0.843328,0.848744,0.517414,44544534
2004-07-07,0.847197,0.855707,0.844876,0.851065,0.518829,19116448
2004-07-08,0.851065,0.858802,0.837139,0.848744,0.517414,18485295
2004-07-09,0.837912,0.864992,0.837912,0.854934,0.521188,19600591
2004-07-12,0.853386,0.853386,0.837912,0.844876,0.515056,15422465
2004-07-13,0.843328,0.862671,0.839460,0.860349,0.524489,19297656
2004-07-14,0.862671,0.885881,0.858028,0.879692,0.536281,74031644
2004-07-15,0.882787,0.904450,0.876597,0.898261,0.547601,60479320
2004-07-16,0.902129,0.909092,0.892845,0.894392,0.545243,80568540
2004-07-19,0.894392,0.919150,0.886655,0.912187,0.556091,44488518
2004-07-20,0.912187,0.917603,0.895940,0.900582,0.549016,35265710
2004-07-21,0.897487,0.904450,0.880466,0.891297,0.543356,34402425
2004-07-22,0.892071,0.903676,0.872729,0.875823,0.533922,51236310
2004-07-23,0.875823,0.897487,0.866539,0.896713,0.546657,26017556
2004-07-26,0.894392,0.906771,0.881239,0.885881,0.540054,21777609
2004-07-27,0.882013,0.895940,0.862671,0.879692,0.536281,43727637
2004-07-28,0.867313,0.889750,0.866539,0.885881,0.540054,16976434
2004-07-29,0.885881,0.902129,0.878144,0.901355,0.549487,28284880
2004-07-30,0.903676,0.915282,0.897487,0.901355,0.549487,24855756
2004-08-02,0.883560,0.905224,0.883560,0.892845,0.544299,12051696
2004-08-03,0.897487,0.897487,0.820117,0.825533,0.503264,65274161
2004-08-04,0.820891,0.858802,0.813928,0.851839,0.519301,43986602
2004-08-05,0.851839,0.858802,0.832496,0.838686,0.511283,15149644
2004-08-06,0.851065,0.851065,0.820117,0.832496,0.507509,12559842
2004-08-09,0.832496,0.852613,0.812380,0.848744,0.517414,8463065
2004-08-10,0.847197,0.854160,0.841007,0.853386,0.520244,9556168
2004-08-11,0.851839,0.855707,0.835591,0.845649,0.515528,9222756
2004-08-12,0.827854,0.847970,0.820891,0.847970,0.516943,5887027
2004-08-13,0.844102,0.862671,0.835591,0.854160,0.520716,11210914
2004-08-16,0.852613,0.854160,0.831723,0.845649,0.515528,12130965
2004-08-17,0.843328,0.851839,0.834818,0.844102,0.514585,4981672
2004-08-18,0.835591,0.835591,0.791491,0.805417,0.491001,48888721
2004-08-19,0.804643,0.813928,0.793038,0.807738,0.492416,20270867
2004-08-20,0.800775,0.824759,0.797680,0.820891,0.500435,21318798
2004-08-23,0.796906,0.842554,0.796906,0.829402,0.505623,17601576
2004-08-24,0.826307,0.834818,0.820117,0.834044,0.508453,4961974
2004-08-25,0.835591,0.843328,0.823986,0.827081,0.504208,3814094
2004-08-26,0.824759,0.830949,0.816249,0.827081,0.504208,2639628
2004-08-27,0.816249,0.832496,0.804643,0.830175,0.506094,9748453
2004-08-30,0.820891,0.835591,0.814701,0.826307,0.503736,4013604
2004-08-31,0.827854,0.858802,0.827081,0.848744,0.517414,9445414
2004-09-01,0.839460,0.847197,0.834818,0.837912,0.510811,2926226
2004-09-02,0.837912,0.850291,0.824759,0.847970,0.516943,6374932
2004-09-03,0.843328,0.845649,0.827854,0.841781,0.513170,2242198
2004-09-06,0.841781,0.845649,0.827854,0.833270,0.507981,2339588
2004-09-07,0.837139,0.837139,0.810833,0.832496,0.507509,6474273
2004-09-08,0.834818,0.834818,0.808512,0.828628,0.505151,8284816
2004-09-09,0.826307,0.827854,0.810059,0.813154,0.495718,4538061
2004-09-10,0.804643,0.817796,0.801549,0.812380,0.495246,6902310
2004-09-13,0.804643,0.804643,0.772922,0.782980,0.477323,20461317
2004-09-14,0.793038,0.812380,0.793038,0.806964,0.491944,18338132
2004-09-15,0.806964,0.841781,0.803870,0.823986,0.502321,24780687
2004-09-16,0.827854,0.831723,0.810059,0.816249,0.497605,30871839
2004-09-17,0.816249,0.851065,0.813928,0.849518,0.517886,28786395
2004-09-20,0.851065,0.878144,0.844102,0.872729,0.532036,62017947
2004-09-21,0.872729,0.872729,0.854934,0.864992,0.527320,30356185
2004-09-22,0.849518,0.849518,0.810833,0.827854,0.504679,37993667
2004-09-23,0.820117,0.866539,0.815475,0.864992,0.527320,16464734
2004-09-24,0.864992,0.897487,0.855707,0.856481,0.522131,54223917
2004-09-27,0.872729,0.888203,0.862671,0.884334,0.539111,28561849
2004-09-28,0.897487,0.912961,0.885108,0.905224,0.551846,46716589
2004-09-29,0.905224,0.924566,0.897487,0.903676,0.550902,25691472
2004-09-30,0.901355,0.905224,0.885881,0.901355,0.549487,16782107
2004-10-01,null,null,null,null,null,null
2004-10-04,null,null,null,null,null,null
2004-10-05,null,null,null,null,null,null
2004-10-06,null,null,null,null,null,null
2004-10-07,null,null,null,null,null,null
2004-10-08,0.909866,0.926887,0.882013,0.925340,0.564109,14319499
2004-10-11,0.920698,0.959383,0.914508,0.929208,0.566467,51404412
2004-10-12,0.928435,0.929208,0.894392,0.904450,0.551374,18127971
2004-10-13,0.899808,0.919924,0.896713,0.919150,0.560336,7418236
2004-10-14,0.919150,0.920698,0.888203,0.901355,0.549487,15608726
2004-10-15,null,null,null,null,null,null
2004-10-18,0.900582,0.905224,0.878144,0.901355,0.549487,11000599
2004-10-19,0.900582,0.909092,0.889750,0.902903,0.550431,12106304
2004-10-20,0.909866,0.912187,0.895940,0.909866,0.554676,8524122
2004-10-21,0.905224,0.927661,0.905224,0.912961,0.556563,10932833
2004-10-22,0.915282,0.951646,0.909092,0.945456,0.576372,33601257
2004-10-25,0.945456,0.973309,0.945456,0.950872,0.579674,24812871
2004-10-26,0.947777,0.963251,0.928435,0.951646,0.580146,21924592
2004-10-27,0.951646,0.983367,0.943909,0.982593,0.599012,48273803
2004-10-28,0.978725,0.982593,0.957835,0.958609,0.584391,21253501
2004-10-29,0.928435,0.963251,0.921471,0.951646,0.580146,23224211
2004-11-01,0.950098,0.951646,0.929208,0.943135,0.574957,10009176
2004-11-02,0.934624,0.941588,0.901355,0.911413,0.555619,22724867
2004-11-03,0.911413,0.941588,0.911413,0.929982,0.566939,12044264
2004-11-04,0.928435,0.944682,0.914508,0.919150,0.560336,20953513
2004-11-05,0.912961,0.932303,0.901355,0.908319,0.553733,25869694
2004-11-08,0.905224,0.905224,0.875050,0.878918,0.535809,20598011
2004-11-09,0.880466,0.884334,0.866539,0.878918,0.535809,8245176
2004-11-10,0.878918,0.916829,0.872729,0.901355,0.549487,46698417
2004-11-11,0.903676,0.903676,0.875823,0.882787,0.538168,49376897
2004-11-12,0.866539,0.875050,0.830949,0.835591,0.509396,66648138
2004-11-15,0.835591,0.854934,0.835591,0.851065,0.518829,31945284
2004-11-16,0.854934,0.859576,0.832496,0.842554,0.513641,22997429
2004-11-17,0.846423,0.853386,0.825533,0.852613,0.519773,19589217
2004-11-18,0.852613,0.863444,0.848744,0.861123,0.524961,47340413
2004-11-19,0.865765,0.875050,0.864992,0.869634,0.530149,36602539
2004-11-22,0.873502,0.874276,0.858028,0.863444,0.526376,22394324
2004-11-23,0.863444,0.863444,0.840233,0.855707,0.521659,11707039
2004-11-24,0.855707,0.855707,0.843328,0.849518,0.517886,10632857
2004-11-25,0.843328,0.861123,0.843328,0.860349,0.524489,8560144
2004-11-26,0.861123,0.865765,0.854934,0.865765,0.527791,6928896
2004-11-29,0.865765,0.865765,0.835591,0.846423,0.515999,8163335
2004-11-30,0.839460,0.845649,0.831723,0.832496,0.507509,10028486
2004-12-01,0.834044,0.838686,0.827854,0.831723,0.507038,10567535
2004-12-02,0.831723,0.835591,0.817796,0.830175,0.506094,16284845
2004-12-03,0.829402,0.847970,0.820117,0.827081,0.504208,7717177
2004-12-06,0.841781,0.841781,0.819344,0.820117,0.499963,12947319
2004-12-07,0.820117,0.823986,0.796906,0.797680,0.486285,9214380
2004-12-08,0.797680,0.820117,0.797680,0.806964,0.491944,10476297
2004-12-09,0.805417,0.820117,0.804643,0.811607,0.494775,9408720
2004-12-10,0.812380,0.817023,0.801549,0.807738,0.492416,4276705
2004-12-13,0.807738,0.813154,0.799228,0.800001,0.487700,3806404
2004-12-14,0.800775,0.800775,0.785301,0.787622,0.480153,10052048
2004-12-15,0.793038,0.793038,0.769053,0.782980,0.477323,15849506
2004-12-16,0.782980,0.787622,0.772148,0.783754,0.477795,6631674
2004-12-17,0.778338,0.794585,0.774469,0.793038,0.483455,5720618
2004-12-20,0.785301,0.804643,0.773696,0.795359,0.484870,17923460
2004-12-21,0.789169,0.789169,0.781432,0.784527,0.478266,4889879
2004-12-22,0.783754,0.811607,0.783754,0.809286,0.493360,6446859
2004-12-23,0.810833,0.820117,0.789169,0.793812,0.483927,2766176
2004-12-24,0.817796,0.817796,0.780659,0.782206,0.476851,4836524
2004-12-27,0.795359,0.795359,0.769827,0.772922,0.471192,3887482
2004-12-28,0.769053,0.773696,0.711800,0.771374,0.470248,15444178
2004-12-29,0.769827,0.769827,0.740427,0.755127,0.460343,8119920
2004-12-30,0.714121,0.771374,0.714121,0.758222,0.462230,11706289
2004-12-31,0.742748,0.773696,0.742748,0.770601,0.469777,12375958
2005-01-03,null,null,null,null,null,null
2005-01-04,0.769827,0.770601,0.747390,0.767506,0.467890,2687528
2005-01-05,0.789169,0.789169,0.748937,0.769827,0.469305,2516983
2005-01-06,0.758222,0.769827,0.758222,0.762864,0.465060,3867203
2005-01-07,0.766732,0.785301,0.761316,0.776017,0.473078,10733698
2005-01-10,0.776017,0.781432,0.770601,0.780659,0.475908,2416969
2005-01-11,0.780659,0.786848,0.765959,0.769053,0.468833,4072542
2005-01-12,0.773696,0.789169,0.762864,0.776017,0.473078,2067155
2005-01-13,0.776790,0.780659,0.767506,0.778338,0.474493,2508426
2005-01-14,0.780659,0.785301,0.766732,0.773696,0.471663,6470641
2005-01-17,0.758222,0.777564,0.746616,0.765959,0.466947,5093214
2005-01-18,0.759769,0.759769,0.724179,0.739653,0.450910,8000738
2005-01-19,0.733463,0.737332,0.719537,0.729595,0.444778,7057862
2005-01-20,0.712574,0.725726,0.711800,0.724953,0.441948,3744752
2005-01-21,0.714121,0.758222,0.711800,0.757448,0.461758,8294174
2005-01-24,0.765185,0.772922,0.742748,0.764411,0.466003,7389659
2005-01-25,0.750485,0.764411,0.750485,0.757448,0.461758,4465009
2005-01-26,0.754353,0.769827,0.750485,0.766732,0.467418,4903269
2005-01-27,0.758222,0.768280,0.758222,0.766732,0.467418,1808074
2005-01-28,0.759769,0.769053,0.751258,0.766732,0.467418,2838530
2005-01-31,0.744295,0.772148,0.738879,0.746616,0.455155,3237059
2005-02-01,0.758222,0.761316,0.746616,0.755127,0.460343,1642117
2005-02-02,0.758222,0.824759,0.750485,0.810059,0.493831,14468640
2005-02-03,0.801549,0.811607,0.782980,0.793812,0.483927,12408270
2005-02-04,0.793038,0.812380,0.781432,0.810059,0.493831,9063107
2005-02-07,null,null,null,null,null,null
2005-02-08,null,null,null,null,null,null
2005-02-09,null,null,null,null,null,null
2005-02-10,null,null,null,null,null,null
2005-02-11,null,null,null,null,null,null
2005-02-14,null,null,null,null,null,null
2005-02-15,null,null,null,null,null,null
2005-02-16,0.812380,0.824759,0.802322,0.816249,0.497605,19869637
2005-02-17,0.811607,0.815475,0.789169,0.812380,0.495246,4961845
2005-02-18,0.803096,0.814701,0.800775,0.809286,0.493360,3476817
2005-02-21,0.809286,0.847197,0.803870,0.836365,0.509868,10653085
2005-02-22,0.826307,0.855707,0.826307,0.849518,0.517886,7619400
2005-02-23,0.843328,0.847197,0.824759,0.841781,0.513170,10109745
2005-02-24,0.844876,0.850291,0.823986,0.826307,0.503736,14896690
2005-02-25,0.826307,0.828628,0.820891,0.822438,0.501378,13649701
2005-02-28,0.820117,0.820117,0.790717,0.800775,0.488171,35790541
2005-03-01,0.808512,0.810059,0.792264,0.796906,0.485813,8350462
2005-03-02,0.797680,0.800775,0.772922,0.780659,0.475908,20262996
2005-03-03,0.781432,0.781432,0.769827,0.773696,0.471663,15370868
2005-03-04,0.772922,0.778338,0.761316,0.769827,0.469305,15888022
2005-03-07,0.769827,0.774469,0.765959,0.772922,0.471192,15446919
2005-03-08,0.776017,0.792264,0.772922,0.789169,0.481096,18428542
2005-03-09,0.789169,0.797680,0.781432,0.793038,0.483455,28613756
2005-03-10,0.793038,0.793038,0.748937,0.758995,0.462701,40637987
2005-03-11,0.754353,0.762090,0.749711,0.757448,0.461758,11743720
2005-03-14,0.758222,0.764411,0.741974,0.760543,0.463645,17913482
2005-03-15,0.762090,0.763637,0.738879,0.740427,0.451382,8379259
2005-03-16,0.733463,0.742748,0.711800,0.712574,0.434402,13764863
2005-03-17,0.712574,0.719537,0.680078,0.696326,0.424497,28900833
2005-03-18,0.693231,0.703289,0.682399,0.700194,0.426855,11409958
2005-03-21,0.700194,0.705610,0.696326,0.702515,0.428270,7896124
2005-03-22,0.702515,0.704063,0.682399,0.693231,0.422610,11281950
2005-03-23,0.688589,0.698647,0.688589,0.691684,0.421667,7963282
2005-03-24,0.688589,0.695552,0.665378,0.694779,0.423554,9679240
2005-03-25,0.694779,0.704063,0.687815,0.698647,0.425912,10722570
2005-03-28,0.701742,0.705610,0.689363,0.702515,0.428270,4662205
2005-03-29,null,null,null,null,null,null
2005-03-30,0.702515,0.705610,0.685494,0.696326,0.424497,8344271
2005-03-31,0.692457,0.701742,0.681626,0.696326,0.424497,4250015
2005-04-01,0.700194,0.738879,0.700194,0.731142,0.445722,16553671
2005-04-04,0.728047,0.728047,0.713347,0.719537,0.438647,6430690
2005-04-05,0.714121,0.719537,0.690910,0.700194,0.426855,6405099
2005-04-06,0.688589,0.714121,0.688589,0.707931,0.431571,16928805
2005-04-07,0.707931,0.721084,0.707931,0.717216,0.437232,19354836
2005-04-08,0.688589,0.708705,0.684720,0.708705,0.450511,16552947
2005-04-11,0.707931,0.715668,0.693231,0.706384,0.449035,12834290
2005-04-12,0.696326,0.705610,0.694779,0.700194,0.445100,7328459
2005-04-13,0.700968,0.721858,0.700194,0.711800,0.452478,22834574
2005-04-14,0.714895,0.731916,0.711026,0.724953,0.460839,12895632
2005-04-15,0.722632,0.722632,0.697873,0.703289,0.447068,11704790
2005-04-18,0.703289,0.704063,0.694779,0.703289,0.447068,6892823
2005-04-19,0.698647,0.731142,0.698647,0.728047,0.462806,18149246
2005-04-20,0.728047,0.744295,0.718763,0.741200,0.471167,20090525
2005-04-21,0.738879,0.742748,0.726500,0.729595,0.463790,18546198
2005-04-22,0.721858,0.746616,0.721858,0.739653,0.470184,11741678
2005-04-25,0.741974,0.763637,0.732690,0.762864,0.484938,22201225
2005-04-26,0.770601,0.779111,0.758222,0.767506,0.487889,22573542
2005-04-27,0.767506,0.808512,0.767506,0.804643,0.511497,44099825
2005-04-28,0.800775,0.812380,0.793038,0.805417,0.511989,22914024
2005-04-29,0.803096,0.803096,0.781432,0.788396,0.501169,9488196
2005-05-02,null,null,null,null,null,null
2005-05-03,null,null,null,null,null,null
2005-05-04,null,null,null,null,null,null
2005-05-05,null,null,null,null,null,null
2005-05-06,null,null,null,null,null,null
2005-05-09,0.781432,0.782206,0.735784,0.773696,0.491824,19448865
2005-05-10,0.772922,0.779885,0.758222,0.779885,0.495758,5378636
2005-05-11,0.776017,0.789169,0.776017,0.781432,0.496742,3758465
2005-05-12,0.789169,0.789169,0.758995,0.762864,0.484938,19618298
2005-05-13,0.748937,0.773696,0.748937,0.762864,0.484938,9403331
2005-05-16,0.758222,0.776017,0.748164,0.773696,0.491824,17350806
2005-05-17,0.762864,0.779885,0.758222,0.769053,0.488873,6306546
2005-05-18,0.769827,0.773696,0.751258,0.766732,0.487397,7942460
2005-05-19,0.758222,0.769827,0.756674,0.764411,0.485922,1158426
2005-05-20,0.764411,0.800775,0.762090,0.790717,0.502644,11525805
2005-05-23,0.788396,0.789169,0.764411,0.779885,0.495758,8488630
2005-05-24,0.772922,0.800001,0.772922,0.782206,0.497234,12150676
2005-05-25,0.789169,0.794585,0.777564,0.793812,0.504611,10897768
2005-05-26,0.769827,0.793038,0.769827,0.772922,0.491332,4267050
2005-05-27,0.762864,0.787622,0.727274,0.728821,0.463298,22941180
2005-05-30,null,null,null,null,null,null
2005-05-31,0.727274,0.735011,0.698647,0.726500,0.461823,9728626
2005-06-01,0.724953,0.726500,0.711026,0.717989,0.456412,11683141
2005-06-02,0.717989,0.717989,0.673889,0.686268,0.436248,11187106
2005-06-03,0.687042,0.702515,0.675436,0.697873,0.443625,6757253
2005-06-06,0.697873,0.712574,0.689363,0.711800,0.452478,8142319
2005-06-07,0.708705,0.758222,0.707931,0.715668,0.454937,13241440
2005-06-08,0.721858,0.764411,0.721084,0.760543,0.483463,19553867
2005-06-09,0.758222,0.758222,0.741200,0.754353,0.479528,17453508
2005-06-10,0.746616,0.756674,0.738879,0.750485,0.477069,9726959
2005-06-13,0.751258,0.756674,0.735784,0.748164,0.475594,4761469
2005-06-14,0.752032,0.754353,0.741974,0.741974,0.471659,4212248
2005-06-15,0.741200,0.741200,0.728821,0.736558,0.468216,3647362
2005-06-16,0.715668,0.749711,0.715668,0.747390,0.475102,5090461
2005-06-17,0.747390,0.758222,0.746616,0.749711,0.476577,15633982
2005-06-20,0.750485,0.783754,0.742748,0.782980,0.497726,19836071
2005-06-21,0.773696,0.782206,0.765959,0.772922,0.491332,13024236
2005-06-22,0.772148,0.800775,0.772148,0.788396,0.501169,15677694
2005-06-23,0.789169,0.803096,0.785301,0.789943,0.502152,14315557
2005-06-24,0.781432,0.787622,0.765959,0.773696,0.491824,3762394
2005-06-27,0.774469,0.792264,0.774469,0.778338,0.494775,3701582
2005-06-28,0.782980,0.796133,0.773696,0.789169,0.501660,5530479
2005-06-29,0.789169,0.790717,0.780659,0.788396,0.501169,2397285
2005-06-30,0.788396,0.812380,0.787622,0.789943,0.502152,15180238
2005-07-01,0.782206,0.793038,0.769053,0.779885,0.495758,4879215
2005-07-04,0.788396,0.788396,0.761316,0.772922,0.491332,4163883
2005-07-05,0.783754,0.783754,0.764411,0.773696,0.491824,1494773
2005-07-06,0.772148,0.776017,0.750485,0.771374,0.490348,5627158
2005-07-07,0.768280,0.773696,0.762090,0.773696,0.491824,865572
2005-07-08,0.772922,0.772922,0.752032,0.769053,0.488873,3163257
2005-07-11,0.772148,0.783754,0.770601,0.777564,0.494283,16877519
2005-07-12,0.779885,0.795359,0.769053,0.790717,0.502644,12588277
2005-07-13,0.790717,0.790717,0.777564,0.789169,0.501660,4079431
2005-07-14,0.793038,0.804643,0.785301,0.800001,0.508546,8727561
2005-07-15,0.800775,0.811607,0.789943,0.791491,0.503136,9976165
2005-07-18,0.789169,0.801549,0.774469,0.796906,0.506578,5581882
2005-07-19,0.796906,0.801549,0.787622,0.796906,0.506578,3090179
2005-07-20,0.798454,0.803096,0.789169,0.796133,0.506087,8183446
2005-07-21,0.800775,0.800775,0.785301,0.798454,0.507562,2383235
2005-07-22,0.793038,0.800775,0.750485,0.782206,0.497234,41889745
2005-07-25,0.765959,0.773696,0.746616,0.751258,0.477561,25525541
2005-07-26,0.751258,0.769053,0.748164,0.765959,0.486906,24017377
2005-07-27,0.765959,0.802322,0.765959,0.793812,0.504611,10415602
2005-07-28,0.793038,0.816249,0.789169,0.804643,0.511497,15259817
2005-07-29,0.803870,0.807738,0.796906,0.806191,0.512481,5243208
2005-08-01,0.808512,0.814701,0.804643,0.811607,0.515924,7880148
2005-08-02,0.819344,0.819344,0.796906,0.815475,0.518382,3946873
2005-08-03,0.813154,0.816249,0.803096,0.809286,0.514448,5400131
2005-08-04,0.797680,0.804643,0.781432,0.796906,0.506578,16739325
2005-08-05,0.796906,0.808512,0.770601,0.773696,0.491824,52817254
2005-08-08,0.773696,0.785301,0.758222,0.773696,0.491824,58740458
2005-08-09,0.772148,0.782206,0.765959,0.778338,0.494775,13261939
2005-08-10,0.778338,0.782206,0.769827,0.778338,0.494775,12061791
2005-08-11,0.778338,0.793038,0.776790,0.788396,0.501169,34404286
2005-08-12,0.789169,0.798454,0.772922,0.779111,0.495266,25706839
2005-08-15,0.777564,0.787622,0.772148,0.787622,0.500677,11749355
2005-08-16,0.787622,0.822438,0.781432,0.818570,0.520350,47942277
2005-08-17,0.812380,0.835591,0.809286,0.834044,0.530186,33161240
2005-08-18,0.831723,0.839460,0.800775,0.806964,0.512972,44042606
2005-08-19,0.806964,0.823212,0.800775,0.819344,0.520842,25198074
2005-08-22,0.823212,0.834044,0.810059,0.823986,0.523793,20480614
2005-08-23,0.831723,0.832496,0.814701,0.823986,0.523793,5157529
2005-08-24,0.835591,0.849518,0.831723,0.837139,0.532154,20410935
2005-08-25,0.837139,0.841007,0.816249,0.820117,0.521333,18799566
2005-08-26,0.819344,0.827081,0.812380,0.823212,0.523300,6629308
2005-08-29,0.820891,0.831723,0.810059,0.812380,0.516415,3741365
2005-08-30,0.804643,0.812380,0.796906,0.810059,0.514939,8621098
2005-08-31,0.806191,0.817023,0.803096,0.815475,0.518382,4664415
2005-09-01,0.816249,0.839460,0.812380,0.835591,0.531170,17458122
2005-09-02,0.835591,0.853386,0.827854,0.850291,0.540514,19418259
2005-09-05,0.847197,0.848744,0.830175,0.847197,0.538547,6338639
2005-09-06,0.847197,0.847197,0.831723,0.837139,0.532154,10396757
2005-09-07,0.837139,0.861123,0.832496,0.854160,0.542973,13025606
2005-09-08,0.854160,0.858028,0.844102,0.854934,0.543466,5172470
2005-09-09,0.854934,0.854934,0.838686,0.845649,0.537563,5345445
2005-09-12,0.843328,0.847197,0.831723,0.837912,0.532645,10111671
